ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
1,0,-0.0359349772,0,-0.115772,0.0425113,6.14212,6.42277,8.21341,11.012,17.9786,22.7427,30.2232,42.3365,58.352,63.6088,69.4318,98.4146,42.5011,19.0436,13.8422,8.17924,6.18156,4.9857,4.86777
1,0,-0.0369381607,0,-0.122129,0.0399264,6.17648,6.45434,8.24168,11.0336,17.9641,22.6908,30.1013,42.161,58.2056,63.4757,69.3122,98.4444,43.966,19.0922,13.834,8.14782,6.14929,4.95276,4.83224
1,0,-0.0382741652,0,-0.128022,0.0372308,6.20828,6.48294,8.26548,11.0485,17.9368,22.622,29.9566,41.9618,58.019,63.2962,69.1429,98.4226,45.8644,19.1677,13.8396,8.12226,6.12091,4.92258,4.7993
1,0,-0.0397985391,0,-0.133413,0.0344942,6.23735,6.5086,8.28539,11.0582,17.9016,22.5438,29.8008,41.7589,57.8235,63.1069,68.9611,98.4046,48.2824,19.2615,13.8556,8.1017,6.09616,4.89528,4.76913
1,0,-0.041632019,0,-0.138289,0.0317729,6.26365,6.53141,8.30185,11.0637,17.861,22.4607,29.6409,41.5639,57.638,62.9282,68.7905,98.4283,52.1921,19.3686,13.8793,8.08559,6.07479,4.87086,4.74185
1,0,-0.1149379537,0,-0.142649,0.0292619,6.28719,6.55162,8.31581,11.067,17.8213,22.3811,29.4907,41.4011,57.5022,62.8046,68.6797,98.5705,195.695,19.4761,13.9053,8.07232,6.05619,4.84912,4.71748
1,0,-0.0407765321,0,-0.146657,0.0281156,6.30902,6.57239,8.33683,11.088,17.8348,22.3847,29.4766,41.4937,57.7697,63.1274,69.061,99.5412,50.6473,19.461,13.8786,8.0464,6.03324,4.82777,4.6953
1,0,-0.0370066352,0,-0.150325,0.0279759,6.32919,6.5932,8.36269,11.1217,17.8868,22.4487,29.5731,41.7842,58.3492,63.7968,69.8221,101.229,46.0905,19.3558,13.8139,8.01183,6.00752,4.80715,4.67509
1,0,-0.0350597091,0,-0.153551,0.0271028,6.34679,6.61002,8.3799,11.1394,17.9001,22.4557,29.595,41.9404,58.7119,64.223,70.3138,102.579,44.6015,19.3376,13.7898,7.99035,5.98879,4.7899,4.65723
1,0,-0.034425959,0,-0.156296,0.0254987,6.36165,6.62269,8.38863,11.1415,17.8766,22.4091,29.5458,41.9674,58.8655,64.4172,70.5488,103.574,44.2766,19.4019,13.805,7.98175,5.97699,4.77625,4.64191
1,0,-0.0348240323,0,-0.158599,0.0232924,6.37398,6.63177,8.39008,11.1306,17.8226,22.3184,29.439,41.8873,58.8452,64.4165,70.569,104.252,44.6877,19.5381,13.8535,7.98416,5.97124,4.76576,4.62898
1,0,-0.0359551385,0,-0.160472,0.0207103,6.38393,6.63763,8.38562,11.1097,17.7461,22.1956,29.2921,41.7314,58.7014,64.2783,70.4371,104.703,45.6287,19.7322,13.9288,7.99565,5.97061,4.75822,4.61841
1,0,-0.0374616049,0,-0.161845,0.0179227,6.39114,6.64032,8.37637,11.0814,17.656,22.0567,29.1281,41.542,58.4998,64.0759,70.2338,105.067,46.9044,19.9664,14.0229,8.01432,5.97453,4.75379,4.61061
1,0,-0.0391309373,0,-0.162688,0.0150726,6.39549,6.63997,8.36315,11.0479,17.5577,21.9161,28.9601,41.3437,58.2816,63.8539,70.0081,105.437,48.4263,20.2218,14.131,8.03904,5.98264,4.75244,4.60574
1,0,-0.0408044308,0,-0.163024,0.0122955,6.39711,6.63684,8.34669,11.0106,17.4552,21.7803,28.7984,41.1534,58.0743,63.6432,69.7946,105.885,50.1243,20.4687,14.2489,8.06858,5.99422,4.75397,4.60371
1,0,-0.0421750881,0,-0.162806,0.00970251,6.39572,6.63094,8.3278,10.9715,17.3543,21.6583,28.6588,41.0007,57.925,63.4974,69.6509,106.549,51.6541,20.69,14.37,8.10137,6.0089,4.75845,4.6048
1,0,-0.0432494096,0,-0.162037,0.00728733,6.39137,6.62233,8.30642,10.9304,17.2569,21.5491,28.5393,40.8826,57.8293,63.4093,69.5716,107.43,52.9045,20.8866,14.4949,8.13774,6.02669,4.76584,4.60892
1,0,-0.0440595075,0,-0.16073,0.00504619,6.38411,6.61095,8.28234,10.8868,17.1665,21.4502,28.4361,40.7925,57.7761,63.3682,69.5428,108.525,53.7897,21.063,14.6243,8.17792,6.04774,4.77614,4.61604
1,0,-0.0443089865,0,-0.15889,0.00304157,6.37392,6.597,8.25631,10.8422,17.0877,21.3683,28.3604,40.7503,57.798,63.4099,69.6045,109.956,53.6377,21.2057,14.7408,8.2205,6.07143,4.78921,4.62613
1,0,-0.0443757214,0,-0.156525,0.00113708,6.36089,6.58032,8.22734,10.7946,17.0143,21.2944,28.2963,40.7279,57.8482,63.4832,69.6992,111.621,53.1642,21.3331,14.8488,8.26746,6.09854,4.80515,4.63911
1,0,-0.0444396324,0,-0.153678,-0.000724014,6.34523,6.56097,8.19526,10.7433,16.9439,21.2238,28.2366,40.7111,57.9058,63.5627,69.818,113.473,52.7027,21.4518,14.9515,8.31919,6.12911,4.82382,4.65477
1,0,-0.0442462824,0,-0.150274,-0.00244253,6.32652,6.53875,8.16043,10.6894,16.8809,21.1639,28.1942,40.7246,58.0098,63.6939,70.0273,115.682,51.9161,21.5491,15.0435,8.37483,6.16303,4.84554,4.67351
1,0,-0.0442271419,0,-0.14638,-0.00421017,6.30515,6.51373,8.12193,10.6342,16.8174,21.1027,28.1481,40.7284,58.0966,63.8038,70.2512,118.057,51.3931,21.6479,15.1346,8.4364,6.20097,4.87015,4.69496
1,0,-0.0443992689,0,-0.14199,-0.00604027,6.28105,6.48579,8.07961,10.5796,16.7527,21.0384,28.0951,40.7179,58.157,63.8857,70.4823,120.591,51.0941,21.7506,15.2259,8.50016,6.24305,4.89772,4.71915
1,0,-0.0443340018,0,-0.137191,-0.00775545,6.25473,6.45577,8.03588,10.5289,16.6961,20.9854,28.0597,40.7368,58.2601,64.0199,70.8102,123.58,50.5587,21.8316,15.3055,8.55922,6.28756,4.92751,4.74561
1,0,-0.0444356091,0,-0.131906,-0.00958603,6.22575,6.42288,7.99205,10.4781,16.6365,20.9265,28.0126,40.7309,58.3223,64.137,71.1277,126.723,50.3178,21.9233,15.3882,8.61781,6.33458,4.96027,4.77475
1,0,-0.0445794277,0,-0.126139,-0.0114819,6.19417,6.38719,7.94909,10.4278,16.5756,20.8649,27.9592,40.7118,58.3593,64.2593,71.4584,130.119,50.2166,22.0184,15.4712,8.67539,6.38057,4.99594,4.80655
1,0,-0.0442600697,0,-0.119898,-0.0131904,6.15996,6.35055,7.90875,10.3819,16.5247,20.8179,27.9291,40.7331,58.4594,64.4939,71.9355,134.258,49.7987,22.0863,15.5404,8.72813,6.42377,5.03304,4.84099
1,0,-0.0437396243,0,-0.113387,-0.0128738,6.12415,6.31537,7.87041,10.3386,16.4785,20.7771,27.9083,40.7685,58.5813,64.7918,72.4993,139.034,49.3211,22.1427,15.6031,8.77766,6.46479,5.06873,4.87677
1,0,-0.0430598818,0,-0.10712,-0.0116302,6.08957,6.2818,7.83406,10.2979,16.4363,20.741,27.8933,40.8122,58.7435,65.1494,73.149,144.516,48.8368,22.1907,15.6596,8.82415,6.5036,5.10275,4.91116
1,0,-0.0421176665,0,-0.10115,-0.0103161,6.05664,6.25001,7.80007,10.2606,16.4,20.7135,27.8908,40.8751,58.9722,65.5971,73.923,150.984,48.277,22.2232,15.7074,8.86671,6.53997,5.13501,4.94394
1,0,-0.0409254171,0,-0.0954673,-0.00895661,6.0253,6.21988,7.76831,10.2265,16.3701,20.6942,27.9012,40.9583,59.2736,66.1416,74.8339,158.673,47.6602,22.2408,15.7471,8.90552,6.57376,5.1655,4.97516
1,0,-0.0397604257,0,-0.0901191,-0.00769728,5.99585,6.19153,7.73833,10.1941,16.3407,20.6745,27.9079,41.0306,59.5974,66.7218,75.8071,167.44,47.1651,22.2605,15.785,8.94224,6.6056,5.19418,5.00449
1,0,-0.0388484597,0,-0.0850724,-0.00665158,5.96802,6.1645,7.70897,10.1613,16.3067,20.6457,27.8965,41.0656,59.898,67.2815,76.7669,177.111,46.9049,22.2964,15.8284,8.97884,6.63652,5.22155,5.03223
1,0,-0.0380941704,0,-0.0803225,-0.00578421,5.94186,6.13889,7.68074,10.129,16.2705,20.6116,27.8741,41.0759,60.1965,67.8457,77.7503,188.033,46.7887,22.3416,15.8746,9.01467,6.6662,5.24741,5.05832
1,0,-0.0375072658,0,-0.0758354,-0.00509136,5.91718,6.11448,7.65313,10.0965,16.2306,20.5709,27.8372,41.0558,60.4829,68.404,78.7413,200,46.8327,22.3994,15.9253,9.05031,6.69495,5.272,5.08298
1,0,-0.0357266963,0,-0.0715854,-0.00455635,5.89377,6.0912,7.62616,10.0639,16.1876,20.5236,27.7871,41.0084,60.7604,68.9584,79.7431,200,47.0178,22.4695,15.9795,9.08573,6.72289,5.29547,5.10632
1,0,-0.0338743627,0,-0.0675436,-0.00414913,5.87152,6.06885,7.6,10.0316,16.1432,20.473,27.7293,40.9435,61.0497,69.5373,80.7962,200,47.1825,22.5454,16.0356,9.12062,6.75003,5.31796,5.12857
1,0,-0.032047417,0,-0.0637019,-0.00388735,5.85043,6.04746,7.57433,9.99909,16.0955,20.4163,27.6594,40.8527,61.3333,70.1172,81.8686,200,47.3501,22.6331,16.0955,9.15552,6.77649,5.33948,5.14969
1,0,-0.0303465538,0,-0.0599652,-0.00379675,5.82984,6.02631,7.54814,9.96504,16.0422,20.3495,27.5714,40.7268,61.5922,70.6746,82.9277,200,47.5516,22.7386,16.1632,9.19205,6.80338,5.36069,5.17023
1,0,-0.0287471209,0,-0.0563164,-0.00389307,5.80981,6.00546,7.52167,9.92969,15.9838,20.2744,27.4675,40.5706,61.8325,71.2148,83.9839,200,47.7707,22.8604,16.2379,9.22982,6.83049,5.38165,5.19028
1,0,-0.027315136,0,-0.0527002,-0.00415867,5.78992,5.9845,7.49435,9.89209,15.9187,20.1887,27.3449,40.3787,62.0406,71.7213,85.0125,200,48.0203,23.003,16.3213,9.26989,6.85848,5.40269,5.21017
1,0,-0.0260894708,0,-0.0490797,-0.00460308,5.76999,5.96317,7.46582,9.85201,15.8467,20.0912,27.2023,40.1544,62.2093,72.1831,85.9968,200,48.3091,23.1679,16.4153,9.3127,6.88766,5.42407,5.23013
1,0,-0.0250297356,0,-0.0454348,-0.00523251,5.74997,5.94147,7.43607,9.80952,15.7679,19.9836,27.0421,39.9153,62.3444,72.6078,86.9473,200,48.6161,23.3551,16.519,9.35818,6.91805,5.44583,5.25018
1,0,-0.0241009686,0,-0.0417354,-0.00599688,5.72964,5.91932,7.40523,9.76477,15.6833,19.8669,26.8661,39.6641,62.4535,73.0041,87.8745,200,48.9323,23.5631,16.6319,9.40635,6.94974,5.46808,5.27054
1,0,-0.023319507,0,-0.0379027,-0.00689524,5.70862,5.89618,7.37259,9.71697,15.5917,19.7398,26.6734,39.4002,62.5342,73.3677,88.7749,200,49.2586,23.7952,16.7556,9.45797,6.98331,5.49136,5.29166
1,0,-0.0226328,0,-0.0339381,-0.0079295,5.68683,5.87207,7.33837,9.66657,15.4942,19.604,26.4667,39.1279,62.5949,73.7119,89.6629,200,49.5807,24.0492,16.8896,9.51293,7.01864,5.51559,5.31351
1,0,-0.0219563954,0,-0.0298119,-0.00903481,5.66422,5.84706,7.3026,9.61368,15.3917,19.4611,26.2495,38.8547,62.6538,74.0589,90.5739,200,49.8804,24.3231,17.0322,9.57081,7.05573,5.54089,5.33624
1,0,-0.0213251412,0,-0.0254892,-0.0102321,5.6405,5.82071,7.26494,9.55802,15.2836,19.3104,26.0203,38.5779,62.7029,74.4,91.4962,200,50.169,24.6202,17.1855,9.63233,7.09491,5.5675,5.36008
1,0,-0.02072962,0,-0.0209497,-0.0115272,5.6156,5.79306,7.22534,9.49942,15.1701,19.1522,25.7798,38.2973,62.745,74.7378,92.4332,200,50.4416,24.942,17.3495,9.6976,7.13634,5.59549,5.38513
1,0,-0.0200788807,0,-0.0161207,-0.01286,5.58911,5.76376,7.18353,9.43783,15.0512,18.9871,25.5304,38.021,62.797,75.0977,93.4273,200,50.6867,25.2864,17.524,9.76682,7.18039,5.62525,5.4118
1,0,-0.0194590632,0,-0.0110621,-0.014281,5.56143,5.733,7.13977,9.37329,14.927,18.8148,25.2697,37.7422,62.8434,75.4562,94.4393,200,50.9209,25.6576,17.7098,9.84007,7.22669,5.65656,5.4397
1,0,-0.0188992172,0,-0.00565087,-0.0157906,5.53174,5.7002,7.09307,9.30475,14.7956,18.6331,24.9964,37.4587,62.8784,75.8061,95.4623,200,51.1514,26.0593,17.9101,9.91852,7.27635,5.69003,5.46964
1,0,-0.0182601977,0,6.38962E-05,-0.0173327,5.50043,5.66563,7.04418,9.23312,14.6594,18.4453,24.7151,37.1804,62.9267,76.184,96.5546,200,51.3549,26.4517,18.1218,10.0012,7.32864,5.72532,5.50122
1,0,-0.0177114457,0,0.00615345,-0.0189773,5.46713,5.62888,6.99235,9.15739,14.5159,18.2479,24.4274,36.8941,62.9552,76.541,97.6403,200,51.5638,26.8316,18.3497,10.0895,7.38455,5.76297,5.53485
1,0,-0.0172097888,0,0.0125981,-0.0207073,5.43185,5.59006,6.93765,9.07778,14.3656,18.0418,24.1408,36.6048,62.9718,76.8871,98.7334,200,51.7705,27.1978,18.5938,10.1835,7.44375,5.80286,5.5705
1,0,-0.0166335013,0,0.0194364,-0.0224668,5.39444,5.549,6.8802,8.9944,14.2096,17.8285,23.8581,36.3188,62.9993,77.2577,99.8956,200,51.9559,27.5465,18.8527,10.2828,7.50643,5.8451,5.60834
1,0,-0.0161937308,0,0.0266998,-0.0243408,5.35471,5.5054,6.81933,8.9065,14.0457,17.6053,23.5735,36.0235,62.9974,77.5923,101.029,200,52.1545,27.8873,19.1315,10.3889,7.57323,5.89014,5.64853
1,0,-0.0157758296,0,0.0343673,-0.0262834,5.31277,5.45953,6.75552,8.81447,13.8753,17.3735,23.2912,35.7263,62.9868,77.9222,102.182,200,52.3476,28.2161,19.414,10.501,7.6438,5.93761,5.69101
1,0,-0.0152762746,0,0.0424897,-0.0282509,5.26837,5.41109,6.68859,8.71848,13.699,17.1362,23.0125,35.4333,62.9883,78.2776,103.412,200,52.5224,28.5293,19.6862,10.6193,7.71828,5.98785,5.73602
1,0,-0.0149238138,0,0.0510869,-0.0303375,5.22141,5.35995,6.61808,8.61759,13.5147,16.8976,22.7324,35.1302,62.9575,78.5912,104.6,200,52.7109,28.8376,19.9525,10.7453,7.79742,6.04114,5.78366
1,0,-0.0145463357,0,0.0601686,-0.0324675,5.17175,5.30603,6.54418,8.51245,13.3239,16.6622,22.4552,34.8289,62.9263,78.9134,105.835,200,52.8896,29.1336,20.2098,10.8782,7.88083,6.09734,5.83405
1,0,-0.014099366,0,0.0697498,-0.0346224,5.11939,5.24933,6.46688,8.40292,13.1273,16.4308,22.182,34.5309,62.9044,79.2582,107.147,200,53.0529,29.4169,20.4581,11.0182,7.96868,6.15665,5.88724
1,0,-0.0138130598,0,0.0798694,-0.0368978,5.06415,5.18961,6.38573,8.28831,12.9301,16.2,21.9069,34.2235,62.8484,79.5563,108.412,200,53.2306,29.6968,20.7017,11.1668,8.06174,6.21933,5.94336
1,0,-0.01348898,0,0.0905113,-0.0392033,5.00598,5.12695,6.30101,8.16924,12.7362,15.9727,21.6352,33.9179,62.7948,79.8672,109.736,200,53.3978,29.9658,20.9373,11.3215,8.15955,6.28527,6.0025
1,0,-0.0131106982,0,0.101714,-0.0415351,4.94479,5.06116,6.21262,8.04553,12.5456,15.7488,21.3672,33.6153,62.7467,80.1953,111.133,200,53.5536,30.2239,21.165,11.4733,8.26237,6.35464,6.06476
1,0,-0.0126342643,0,0.11344,-0.043914,4.88074,4.99249,6.12081,7.91766,12.3589,15.5295,21.1044,33.319,62.7133,80.5542,112.631,200,53.6929,30.4699,21.3836,11.6206,8.3699,6.42725,6.12994
1,0,-0.0117104044,0,0.125712,-0.0462233,4.81369,4.92099,6.0259,7.79004,12.1784,15.3183,20.8535,33.0465,62.7597,81.0556,114.456,200,53.7795,30.6914,21.5878,11.7616,8.47971,6.50296,6.19812
1,0,-0.0107233003,0,0.138574,-0.0485651,4.74338,4.84613,5.92713,7.66472,12.0007,15.1101,20.6058,32.7761,62.8142,81.5817,116.394,200,53.8585,30.9043,21.7854,11.8989,8.58713,6.5824,6.26965
1,0,0.005848493,0,0.151984,-0.0510189,4.6701,4.76825,5.82779,7.54165,11.825,14.9031,20.3568,32.4961,62.8261,82.0476,118.267,200,53.957,31.1167,21.9798,12.0331,8.69201,6.66537,6.3443
1,0,0.0040217671,0,0.166078,-0.0540125,4.5932,4.68613,5.72776,7.41535,11.6371,14.6747,20.0647,32.0995,62.3945,81.7628,118.621,200,54.2887,31.4011,22.2075,12.1748,8.7992,6.75095,6.42294
1,0,-0.0164076313,0,0.18085,-0.0560657,4.51241,4.60238,5.62561,7.28336,11.4308,14.4152,19.7118,31.5406,61.3364,80.4,116.709,200,54.951,31.7922,22.4865,12.3292,8.91121,6.83719,6.5049
1,0,-0.0204754286,0,0.195462,-0.0557839,4.43185,4.52055,5.52642,7.156,11.2343,14.1702,19.3834,31.0386,60.4736,79.3643,115.47,200,55.4996,32.1422,22.7435,12.4761,9.01909,6.92115,6.58529
1,0,-0.0205586851,0,0.209774,-0.0546762,4.35275,4.44116,5.43262,7.03862,11.063,13.9652,19.129,30.7228,60.3085,79.5302,116.789,200,55.6474,32.3555,22.9317,12.6029,9.11759,7.00146,6.66372
1,0,-0.0170929711,0,0.223784,-0.0529472,4.27518,4.36402,5.34324,6.92911,10.9111,13.7905,18.9301,30.5477,60.6917,80.6687,120.304,196.162,55.4952,32.4631,23.0657,12.7135,9.20827,7.07855,6.74026
1,0,0.0030055766,0,0.237451,-0.0509488,4.19947,4.28901,5.25708,6.82455,10.7696,13.6313,18.7588,30.4409,61.3621,82.354,125.234,187.443,55.2121,32.5191,23.1716,12.8145,9.29379,7.15296,6.81482
1,0,0.0055862381,0,0.250863,-0.0495197,4.12531,4.21486,5.1702,6.71685,10.6161,13.4511,18.5444,30.216,61.5672,83.2383,128.513,182.304,55.1758,32.6536,23.3143,12.9239,9.38206,7.22715,6.88819
1,0,0.0022235105,0,0.264062,-0.0491053,4.05254,4.14097,5.08071,6.60202,10.4393,13.2311,18.2509,29.7733,60.8584,82.4612,127.901,182.228,55.5748,32.9348,23.5288,13.0517,9.47742,7.30244,6.96073
1,0,-0.018406624,0,0.277119,-0.0492789,3.98068,4.06735,4.98991,6.48344,10.2498,12.9893,17.9134,29.2081,59.6234,80.7131,124.947,184.951,56.2262,33.3018,23.7852,13.1902,9.57685,7.37828,7.03269
1,0,-0.0227225423,0,0.289941,-0.0490701,3.91003,3.99539,4.90218,6.37016,10.073,12.7672,17.6118,28.7337,58.7495,79.6187,123.541,185.787,56.6966,33.6036,24.0077,13.3182,9.67113,7.45186,7.10322
1,0,-0.021354394,0,0.302465,-0.0479085,3.84085,3.9259,4.81996,6.26719,9.92278,12.5876,17.39,28.4679,58.7374,80.1092,125.989,182.057,56.7248,33.7484,24.1502,13.4227,9.75454,7.52141,7.17179
1,0,-0.0022387805,0,0.314712,-0.0460274,3.77308,3.85856,4.74213,6.17216,9.79252,12.4397,17.228,28.3604,59.4138,81.9169,131.923,175.391,56.4245,33.7733,24.2305,13.5087,9.82918,7.58757,7.23858
1,0,0.0028841281,0,0.326701,-0.0443422,3.70679,3.79246,4.66517,6.07747,9.66025,12.2872,17.0548,28.2189,59.964,83.5402,137.736,170.046,56.2061,33.8213,24.3205,13.5957,9.90347,7.65268,7.30404
1,0,0.0027372653,0,0.338548,-0.0434849,3.64143,3.72643,4.5861,5.9772,9.50992,12.1038,16.8196,27.9031,59.7367,83.6873,139.768,168.207,56.3391,33.9914,24.4709,13.6987,9.98405,7.71893,7.36898
1,0,-0.001674633,0,0.350163,-0.0432817,3.57745,3.66117,4.50628,5.8738,9.34752,11.899,16.5394,27.4556,58.8838,82.6035,138.393,168.884,56.7405,34.255,24.6674,13.8132,10.0688,7.78541,7.43286
1,0,-0.0203225687,0,0.361675,-0.043348,3.51409,3.59625,4.42622,5.76924,9.18045,11.6857,16.2415,26.9556,57.7776,81.0161,135.594,170.58,57.2531,34.5574,24.883,13.9324,10.1553,7.85195,7.49626
1,0,-0.0226174314,0,0.372958,-0.0428631,3.4519,3.53307,4.34961,5.67086,9.02877,11.4969,15.9895,26.5773,57.2122,80.484,135.739,170.117,57.5161,34.7678,25.0506,14.0371,10.2349,7.9158,7.55821
1,0,-0.0065938961,0,0.38394,-0.0414388,3.39124,3.4723,4.27811,5.58192,8.90132,11.3469,15.8114,26.3991,57.568,81.7906,141.279,166.151,57.3593,34.823,25.1378,14.1179,10.3033,7.97556,7.61821
1,0,-0.001088951,0,0.394709,-0.0398666,3.33175,3.4128,4.20843,5.49566,8.77925,11.2049,15.6471,26.2566,58.1112,83.528,148.544,161.895,57.1348,34.8495,25.2087,14.193,10.3687,8.03368,7.677
1,0,0.0009453755,0,0.405292,-0.0387947,3.27336,3.35395,4.13828,5.40719,8.64838,11.047,15.4496,26.0157,58.1821,84.334,153.276,159.518,57.1165,34.9479,25.315,14.2768,10.4372,8.09195,7.73493
1,0,-0.000858499,0,0.415685,-0.0382735,3.21609,3.29573,4.06761,5.31635,8.50811,10.8723,15.2163,25.6667,57.6994,83.9881,154.367,158.99,57.3201,35.1256,25.4609,14.3708,10.5094,8.15047,7.79197
1,0,-0.0054127141,0,0.426002,-0.0381119,3.15928,3.23765,3.99629,5.22359,8.36119,10.6859,14.9588,25.2458,56.8454,82.8549,152.828,159.623,57.6699,35.3565,25.6335,14.4719,10.5844,8.20946,7.84871
1,0,-0.0100579523,0,0.436064,-0.0379488,3.10388,3.18101,3.92673,5.13312,8.2179,10.5041,14.7077,24.8354,56.0131,81.752,151.343,160.218,58.0079,35.5805,25.8013,14.5703,10.6575,8.26697,7.90404
1,0,-0.0231677014,0,0.446025,-0.0375053,3.04901,3.12514,3.8587,5.04541,8.08155,10.3334,14.4776,24.483,55.4672,81.2572,151.957,159.892,58.2225,35.7576,25.9445,14.6613,10.7271,8.32317,7.95873
1,0,0.066318363,0,0.45571,-0.0363385,2.99557,3.07132,3.79468,4.96485,7.96309,10.1913,14.3021,24.2808,55.6784,82.3989,158.524,157.278,58.1206,35.8139,26.024,14.7329,10.7876,8.37591,8.0117
1,0,-0.0279104244,0,0.46543,-0.0366875,2.94211,3.01624,3.72591,4.87394,7.81416,9.99793,14.0238,23.7804,54.332,80.1579,152.868,159.42,58.6559,36.108,26.2261,14.8393,10.8631,8.43274,8.06529
1,0,-0.0460046232,0,0.47526,-0.038254,2.88818,2.95971,3.65294,4.77443,7.64101,9.76438,13.6661,23.0533,51.8347,75.4634,138.758,165.614,59.7238,36.6007,26.5307,14.9751,10.9514,8.49341,8.11987
1,0,-0.0431545191,0,0.484737,-0.0371429,2.8359,2.907,3.59007,4.69508,7.5235,9.6226,13.4886,22.8381,51.9333,76.3159,143.939,162.987,59.6244,36.6567,26.6091,15.0454,11.0107,8.54504,8.17169
1,0,0.0598774888,0,0.493826,-0.0338666,2.78556,2.85788,3.53577,4.63233,7.45087,9.55449,13.456,23.039,54.2711,82.2195,169.623,153.932,58.6011,36.3599,26.5029,15.0612,11.0454,8.58872,8.22075
1,0,0.0770654455,0,0.502802,-0.0320255,2.73599,2.8084,3.47809,4.56136,7.35236,9.44215,13.3334,22.978,55.2906,85.4024,187.663,149.701,58.1967,36.2904,26.5125,15.109,11.0935,8.6355,8.26965
1,0,-0.0424781293,0,0.512182,-0.0349118,2.68463,2.75357,3.40476,4.45815,7.16209,9.17651,12.9042,22.0144,51.2599,76.8664,153.685,158.931,59.7624,36.9733,26.9148,15.2708,11.1917,8.69703,8.32207
1,0,-0.0757932141,0,0.521717,-0.0383498,2.63249,2.69762,3.32929,4.35118,6.96288,8.89715,12.4507,20.9964,47.1645,68.6105,125.893,171.164,61.6477,37.7692,27.3743,15.449,11.2973,8.76113,8.3756
1,0,-0.0734148398,0,0.530789,-0.0372249,2.58245,2.64713,3.26899,4.27499,6.84971,8.76024,12.2784,20.7833,47.2209,69.3422,130.531,168.317,61.5103,37.8072,27.4414,15.514,11.3531,8.8103,8.42517
1,0,0.0229706243,0,0.539316,-0.03218,2.53508,2.60206,3.22227,4.22551,6.80978,8.74426,12.3451,21.2631,51.0707,78.7508,172.057,153.768,59.6749,37.1968,27.1694,15.4797,11.3646,8.84573,8.47062
1,0,0.0977872089,0,0.547553,-0.0272829,2.48938,2.55849,3.17691,4.1773,6.77081,8.7292,12.4144,21.7715,55.6438,91.2208,200,141.983,58.0128,36.6288,26.9133,15.447,11.3757,8.88001,8.51471
1,0,0.0856951401,0,0.555949,-0.0276114,2.44321,2.51082,3.11715,4.09797,6.63965,8.55776,12.1645,21.3066,54.2134,88.463,200,143.539,58.457,36.8783,27.086,15.5385,11.4407,8.92906,8.56098
1,0,-0.0641448274,0,0.564804,-0.0331804,2.3949,2.45752,3.0416,3.98641,6.41701,8.23327,11.6068,19.9206,47.2928,72.1516,152.2,159.202,61.0895,37.9752,27.7038,15.7602,11.5631,8.99493,8.61116
1,0,-0.1029859036,0,0.573836,-0.0384371,2.34564,2.40361,2.96629,3.87659,6.20281,7.92539,11.0894,18.6955,41.9594,60.9953,111.708,177.343,63.7997,39.0778,28.3196,15.9803,11.6851,9.06145,8.66249
1,0,-0.1019993722,0,0.582426,-0.037338,2.29826,2.35575,2.90898,3.80396,6.0942,7.79331,10.9214,18.4794,41.9376,61.5243,115.506,174.388,63.6372,39.1019,28.377,16.0401,11.7372,9.10781,8.70941
1,0,-0.0123606231,0,0.590384,-0.0308997,2.25397,2.31431,2.86796,3.76353,6.07431,7.80796,11.0441,19.1099,46.6108,72.9214,167.55,155.264,61.1089,38.2215,27.9617,15.962,11.7282,9.13566,8.75129
1,0,0.0893472284,0,0.597807,-0.0233981,2.21266,2.27644,2.8328,3.7329,6.07856,7.86239,11.2492,20.0297,54.1641,94.5488,200,137.688,58.3683,37.2135,27.4673,15.8554,11.7048,9.15786,8.79035
1,0,0.087992169,0,0.605168,-0.0206353,2.17204,2.23629,2.78713,3.67842,6.00984,7.79196,11.1976,20.1646,57.0278,105.243,200,132.595,57.5926,36.9648,27.3701,15.8627,11.7303,9.19264,8.8303
1,0,0.0721081644,0,0.612874,-0.024234,2.12982,2.19072,2.72486,3.58899,5.83836,7.54634,10.7829,19.1354,51.0903,87.8684,200,140.827,59.2439,37.6941,27.7952,16.0251,11.8239,9.24649,8.87341
1,0,-0.0908869356,0,0.620936,-0.0314762,2.08589,2.1414,2.65284,3.48014,5.61314,7.21179,10.1921,17.5991,42.6264,66.2468,148.679,159.881,62.5321,39.0515,28.5488,16.283,11.9596,9.31278,8.91957
0.99995464,0,-0.1174588129,0,0.62918,-0.0369284,2.0409,2.09219,2.5841,3.37988,5.41732,6.92994,9.71711,16.4642,37.5223,55.2415,104.73,178.081,65.3237,40.185,29.1784,16.5036,12.0795,9.37572,8.9666
0.99999684,0,-0.1142330021,0,0.636867,-0.034939,1.99845,2.04975,2.53446,3.31854,5.33112,6.83042,9.60469,16.384,38.1382,57.175,114.226,172.125,64.7025,40.0266,29.1365,16.5306,12.1148,9.41422,9.00827
