,STEERING,ACCELERATION,SPEED,DISTANCE_FROM_CENTER,ANGLE,EDGE1,EDGE2,EDGE3,EDGE4,EDGE5,EDGE6,EDGE7,EDGE8,EDGE9,EDGE10,EDGE11,EDGE12,EDGE13,EDGE14,EDGE15,EDGE16,EDGE17,EDGE18,EDGE19
8905,-0.0016024108,0.1201414275,23.5367777778,0.00690287,0.0141148153,5.46203,5.65509,6.30791,7.72639,10.9287,15.9807,21.1231,31.4986,62.8468,200,63.3626,31.8474,21.3774,16.181,11.0712,7.82994,6.39378,5.73295,5.53797
8906,-0.0003048197,9.7613927911,23.0925277778,0.00686524,0.0170108305,5.46224,5.65538,6.30834,7.72707,10.9301,15.9836,21.1279,31.5089,62.8856,200,63.3238,31.8371,21.3726,16.1781,11.0698,7.82925,6.39336,5.73265,5.53776
8907,0.001118699,56.3817427959,22.6337777778,0.00681331,0.019606272,5.46253,5.65574,6.30883,7.72783,10.9315,15.9864,21.1326,31.5186,62.9216,200,63.2878,31.8273,21.3679,16.1753,11.0684,7.82849,6.39286,5.73229,5.53747
8908,0.0025492068,154.9373142773,22.2185277778,0.00674707,0.0220378476,5.46289,5.65618,6.30941,7.72867,10.9331,15.9893,21.1373,31.5283,62.9564,200,63.2531,31.8176,21.3631,16.1723,11.0668,7.82765,6.39228,5.73185,5.53711
8909,0.0033060256,162.8235118739,22.1943055556,0.00667329,0.0245513561,5.4633,5.65667,6.31003,7.72958,10.9347,15.9924,21.1424,31.5385,62.9928,200,63.2169,31.8073,21.358,16.1692,11.0652,7.82673,6.39165,5.73136,5.5367
8910,0.0029085276,115.0938523785,22.3554722222,0.0066035,0.0253709722,5.46368,5.65709,6.31053,7.73024,10.9358,15.9942,21.145,31.5433,63.0076,200,63.2023,31.8025,21.3554,16.1674,11.0642,7.82607,6.39116,5.73094,5.53632
8911,0.0023530666,71.85970948,22.5465,0.00653926,0.0225022872,5.46403,5.65738,6.31075,7.73035,10.9355,15.993,21.1424,31.5364,62.9755,200,63.2343,31.8095,21.358,16.1686,11.0644,7.82597,6.39093,5.73065,5.53597
8912,0.0017092728,38.6832496004,22.7560833333,0.00648143,0.0158087077,5.46435,5.65753,6.3107,7.7299,10.9339,15.9888,21.1344,31.5173,62.8948,200,63.3148,31.8287,21.3661,16.1729,11.066,7.82643,6.391,5.7305,5.53565
8913,0.0005048746,18.265789435,22.9583611111,0.00643557,0.0070660593,5.4646,5.65756,6.31043,7.72907,10.9315,15.9829,21.1233,31.4914,62.7878,200,63.4222,31.8548,21.3773,16.1789,11.0684,7.82727,6.39127,5.73047,5.5354
8914,0.0004374173,7.6494810214,23.1376111111,0.00639031,-0.0016219404,5.46485,5.65759,6.31017,7.72825,10.9292,15.9769,21.1123,31.4658,62.6819,200,63.5293,31.8808,21.3884,16.1849,11.0708,7.8281,6.39154,5.73045,5.53515
8915,-0.0001361374,2.338734388,23.3113888889,0.00635069,-0.0092171148,5.46507,5.65761,6.30994,7.72754,10.9271,15.9717,21.1027,31.4434,62.5896,200,63.6232,31.9035,21.3982,16.1902,11.0729,7.82883,6.39178,5.73043,5.53493
